word1,word2,score,,,P1,P2,100-3,100-5,100-7,200-3,200-5,200-7,300-3,300-5,300-7,400-3,400-5,400-7,500-3,500-5,500-7,128-3,128-5,128-7,256-3,256-5,256-7,512-3,512-5,512-7
home,state,2.58,,601,گھر,حالت,0.28997546,0.31763524,0.32984626,0.23987494,0.28250918,0.29464513,0.21694669,0.21813169,0.24537306,0.20239107,0.22420827,0.2100873,0.20446311,0.22098067,0.2060744,0.27314755,0.28766817,0.32647848,0.21895371,0.22918704,0.2527897,0.18688752,0.2171316,0.21191372
word,literature,4.77,,602,لفظ,ادب,0.34035495,0.34131944,0.36053357,0.29641107,0.31113836,0.3407664,0.25366735,0.2656489,0.28075695,0.20412494,0.2263594,0.23806259,0.18529479,0.20245449,0.21137652,0.32213825,0.3253638,0.3525345,0.2643659,0.28662494,0.2901164,0.20210883,0.19786051,0.18011628
adult,guardian,6.9,,603,بالغ,سرپرست,-0.030428689,-0.017952867,-0.08382712,-0.01567562,-0.011028162,-0.03575325,-0.013704165,-0.024538962,-0.03725935,0.013889356,-0.039373785,-0.047322944,-0.02526109,0.021554137,-0.016799688,-0.027297623,-0.12844053,-0.04066521,0.003671207,0.003894853,-0.08172667,-0.000531018,-0.02664113,-0.04381403
newspaper,information,5.65,,604,اخبار,معلومات,0.057088215,-0.049493853,-0.029961696,0.039740376,0.006761365,-0.051221233,0.008772153,-0.018658908,-0.048802495,0.027174104,-0.03879559,-0.052418474,0.005044866,-0.034601722,-0.06670144,0.06643215,-0.026552305,-0.051577494,0.0529804,-0.006420584,-0.011890206,-0.003595683,-0.058086567,-0.056364607
communication,television,5.6,,605,مواصلات,ٹیلیویژن,0.27635282,0.3030139,0.22467363,0.18758328,0.1225041,0.13052063,0.14824744,0.13954102,0.05686212,0.11389397,0.026744569,0.059606384,0.07638501,0.06163619,0.06350387,0.23526523,0.2486789,0.2405026,0.12973735,0.07744852,0.09797872,0.0281951,0.033870675,0.050485846
cousin,uncle,4.63,,606,کزن,چاچا,0.22149806,0.2623456,0.19768728,0.1764541,0.16002125,0.16934179,0.110793695,0.15150487,0.1211717,0.12034169,0.14968887,0.10613316,0.090892404,0.118217714,0.12007528,0.18649799,0.22808987,0.2256425,0.18352428,0.13810456,0.15206434,0.12645662,0.14156999,0.12547255
author,reader,1.6,,607,مصنف,ریڈر,0.13950112,0.15009333,0.17490305,0.12821423,0.17291395,0.19126399,0.10438616,0.16806959,0.16991802,0.045748442,0.12944822,0.13343485,0.09177136,0.07041904,0.13427567,0.116646014,0.17664725,0.20514314,0.09749159,0.15110321,0.11040634,0.098132946,0.083323136,0.061687227
guy,partner,3.57,,608,لڑکے,ساتھی,0.20345378,0.15130383,0.07318353,0.11772313,0.054914266,0.056119442,0.10228979,0.046922322,0.03042537,0.08602466,0.037682455,0.014189774,0.07991025,0.019587178,0.014447384,0.16813451,0.07358262,0.04894755,0.111203834,0.039561715,0.03247019,0.0644169,0.029013688,0.014311604
area,corner,2.07,,609,رقبہ,کونے,0.07226414,0.039162293,0.039271973,0.093020394,0.088972345,0.10861194,0.08862106,0.0947016,0.09869321,0.10979844,0.082407705,0.0576354,0.10653388,0.06667902,0.09531925,0.09805961,0.089511886,0.081122965,0.09857914,0.08509946,0.06369944,0.08116723,0.07159536,0.03292439
ballad,song,7.53,,610,گانا,نغمہ,0.673665,0.68129355,0.67414564,0.66006565,0.6400891,0.6649642,0.6350195,0.6259459,0.62062526,0.60749525,0.59322333,0.60013324,0.57879454,0.57721114,0.5777899,0.7017765,0.6798724,0.66652215,0.6481983,0.63236964,0.63762105,0.57082987,0.5642705,0.57114285
wall,decoration,2.62,,611,دیوار,سجاوٹ,0.2930313,0.18880057,0.13854332,0.24772055,0.18069695,0.17388397,0.19009621,0.14252037,0.11745682,0.1625414,0.12646218,0.08051071,0.15760314,0.13969518,0.096003704,0.2771638,0.18063667,0.13630944,0.23785502,0.17150885,0.1046739,0.16540988,0.11010654,0.0839606
word,page,2.92,,612,لفظ,صفحہ,0.43130258,0.38738903,0.39732382,0.29169157,0.2652313,0.27562496,0.24469915,0.25170988,0.25721145,0.24448185,0.22675167,0.215374,0.22621386,0.2364506,0.21893379,0.36144143,0.31203818,0.33406162,0.29014593,0.2682658,0.2797721,0.21330543,0.21170977,0.22851473
nurse,scientist,2.08,,613,نرس,سائنسدان,0.40018928,0.3438146,0.24215105,0.34022808,0.27303696,0.2742842,0.2724084,0.23980029,0.22739966,0.26649976,0.17279983,0.16747391,0.24080555,0.19464402,0.21149066,0.3377555,0.28756246,0.23848742,0.281071,0.23837605,0.28412354,0.19257586,0.15349756,0.17087018
politician,president,7.38,,614,سیاستدان,صدر,0.30342758,0.3098994,0.3378912,0.17900279,0.18378179,0.18546304,0.14427438,0.14010474,0.15876852,0.14200634,0.11494978,0.12877607,0.09624193,0.12723303,0.13020355,0.23462349,0.2576669,0.26559088,0.1480886,0.16557835,0.13898003,0.114893936,0.13024016,0.12104805
president,mayor,5.68,,615,صدر,میئر,0.5505599,0.49551046,0.452725,0.42150274,0.3823709,0.40525937,0.3563487,0.37619618,0.33220875,0.36977515,0.32733577,0.30819198,0.33236697,0.3229686,0.3113046,0.48244512,0.46386015,0.42424127,0.39095074,0.38243613,0.34489408,0.3317668,0.3106467,0.28020957
book,essay,4.72,,616,کتاب,مضمون,0.59963727,0.60496336,0.6559827,0.50257117,0.5075129,0.572231,0.44751436,0.4975727,0.52652967,0.3950253,0.45533583,0.49877426,0.36630732,0.42239177,0.44533232,0.57420766,0.60725,0.62615436,0.48045933,0.50510645,0.54487556,0.37476304,0.40741658,0.4648704
crowd,parade,3.93,,620,بھیڑ,پریڈ,0.27736667,0.273657,0.26511103,0.22860521,0.16979446,0.16345187,0.19024284,0.16300227,0.12590906,0.15966953,0.14814083,0.15451257,0.19249313,0.1708988,0.14897394,0.26629448,0.28703964,0.19533494,0.20620993,0.12197839,0.110873215,0.19650488,0.139762,0.15043356
teacher,rabbi,4.37,,622,استاد,ربی,0.19502592,0.21053222,0.26216236,0.16928473,0.09131986,0.09193368,0.09203148,0.10759057,0.014832214,0.10362321,0.05639721,0.031977355,0.052230418,0.053005986,0.03392014,0.27171347,0.1970639,0.18456808,0.09881925,0.0655714,0.061663877,0.07385847,0.0778556,0.028275754
hip,lip,1.43,,623,ہپ,ہونٹ,0.18978454,0.18066975,0.12784061,0.12860526,0.21969569,0.1542449,0.14771545,0.1237104,0.19207062,0.10748579,0.116830066,0.13975337,0.1440929,0.1431632,0.0909473,0.14794797,0.1796426,0.16153228,0.1420335,0.15181042,0.16106392,0.10463492,0.124748334,0.101536356
room,cell,4.58,,625,کمرہ,سیل,0.21359928,0.31044754,0.295047,0.19890912,0.21301492,0.24618544,0.1602063,0.16606215,0.17175701,0.12575507,0.16724807,0.14266662,0.14330876,0.12753999,0.11701205,0.25493944,0.31888422,0.31807986,0.17497891,0.20241688,0.15579256,0.15336576,0.15206823,0.13244592
box,booth,3.8,,626,ڈبہ,بوتھ,0.30415374,0.33946574,0.31306896,0.20770618,0.22389312,0.25120622,0.14425822,0.17403449,0.17131612,0.14848956,0.14341885,0.13021109,0.122805804,0.12640812,0.09033292,0.28901052,0.28356192,0.35461676,0.19292127,0.18599567,0.16708648,0.1240299,0.13969672,0.1077166
daughter,kid,4.17,,627,بیٹی,بچے,0.5156754,0.51676613,0.5345021,0.49723125,0.49744838,0.51128155,0.4716426,0.47843623,0.48319703,0.4488423,0.4484895,0.47109085,0.42913556,0.4290437,0.4292406,0.5190378,0.51210004,0.5138767,0.4753879,0.48662648,0.48141992,0.42062947,0.436665,0.4386747
limb,leg,6.9,,628,عضو,ٹانگ,0.37513268,0.41845587,0.35124585,0.28485703,0.31388012,0.31753844,0.28520918,0.3042776,0.2858247,0.23253131,0.27861363,0.2707589,0.25059763,0.2666049,0.24885863,0.34849218,0.35701573,0.37390068,0.3000024,0.29888177,0.31888944,0.23115289,0.27663693,0.23007807
liver,lung,2.7,,629,جگر,پھیپھڑا,0.21882828,0.25272012,0.23421405,0.18050946,0.106339134,0.11608008,0.10214972,0.13317141,0.17988683,0.16112056,0.14480273,0.1345084,0.1344473,0.16010381,0.1570571,0.18641143,0.26692978,0.23841958,0.16250436,0.14847222,0.17985258,0.17029768,0.18511377,0.12285249
car,elevator,1.03,,632,گاڑی,لفٹ,0.34275603,0.41806778,0.40818417,0.2993091,0.34616166,0.32338756,0.28565416,0.30171987,0.28364447,0.28806332,0.2695597,0.2637217,0.27304733,0.25607535,0.25457913,0.3746804,0.37089735,0.3727001,0.29276794,0.3224888,0.2666601,0.26819342,0.24976039,0.23930058
bed,couch,3.42,,633,بستر,سوفی,-0.1100759,0.02880756,0.05270921,-0.007288124,0.005899823,0.008719566,-0.003077894,0.027493868,0.016626311,-0.023139987,0.029169701,0.01766584,-0.017787457,-0.007318402,-0.025598424,0.008852905,-0.014970064,0.031145707,-0.012925603,0.09171787,0.085254624,0.012951296,0.013783762,-0.04135907
clothes,button,2.3,,634,کپڑے,بٹن,0.21062692,0.23573181,0.2594403,0.17405333,0.21667129,0.20073995,0.16141184,0.17334276,0.17637804,0.14796422,0.14673388,0.19469674,0.0918066,0.1158327,0.13409267,0.19278006,0.2089231,0.23986423,0.15451145,0.15868634,0.16827014,0.1191155,0.10101482,0.13202104
clothes,coat,5.35,,635,کپڑے,کوٹ,0.2089412,0.25757438,0.19546409,0.16879986,0.17682153,0.22073531,0.14450102,0.19808875,0.22505204,0.12064173,0.12881987,0.15086763,0.10182708,0.11963351,0.1412587,0.19363937,0.24828541,0.22541189,0.1627038,0.19120702,0.16606912,0.10671693,0.120671965,0.1567041
kidney,organ,6.17,,636,گردہ,تنظیم,-0.001689456,0.02727786,-0.007040956,0.05746728,0.082525276,0.08482457,0.058963068,0.081382684,0.035576917,0.04017461,0.051747467,0.079627536,0.009026052,0.070266165,0.04892219,-0.043537572,0.024952166,0.049483806,0.002203994,0.080837265,0.076036595,0.03928166,0.05575239,0.050402172
apple,sauce,1.43,,637,سیب,چٹنی,0.55607885,0.53343445,0.5244212,0.36724404,0.34600034,0.3988025,0.35769412,0.32497704,0.33215547,0.3141985,0.28846547,0.25806195,0.29222056,0.2757362,0.26828027,0.5239105,0.5155958,0.5033611,0.35282293,0.3578856,0.33385926,0.32830876,0.2766947,0.2619574
chicken,steak,3.73,,638,چکن,اسٹیک,-0.0669901,-0.023773646,0.053809315,0.018138554,-0.004986439,0.024499148,-0.044343777,0.07552363,0.001706549,-0.009500973,0.042837225,0.014619759,0.013185417,0.034735397,0.071183845,-0.079579435,0.052710403,-0.011401311,-0.08044558,0.005578298,0.03872333,0.037110712,0.011600081,0.05035505
car,hose,0.87,,639,گاڑی,نلی,0.21816991,0.2576602,0.13881278,0.19835542,0.17484859,0.17962149,0.19411232,0.17892228,0.12650688,0.1596157,0.15862264,0.10517146,0.12517597,0.14160162,0.13705151,0.20390026,0.23419434,0.23914896,0.24460438,0.18135437,0.1783136,0.1095887,0.13239431,0.12497599
tobacco,cigarette,7.5,,640,تمباکو,سگریٹ,0.78403103,0.8258878,0.8183773,0.71588564,0.76606643,0.7589422,0.6340544,0.69685555,0.7212036,0.597573,0.65865666,0.68199277,0.57643086,0.62188745,0.64589006,0.7712742,0.7948056,0.8106966,0.6769337,0.72722363,0.7596718,0.5648979,0.60889834,0.6231233
student,professor,1.95,,641,طالبعلم,پروفیسر,0.4541851,0.43985432,0.43462256,0.37804028,0.36962676,0.38959372,0.32866213,0.30394113,0.31531492,0.29668692,0.27775264,0.2989448,0.28381762,0.23400636,0.2562151,0.43045518,0.42506158,0.4097817,0.35564694,0.36120895,0.35503885,0.2828209,0.25728726,0.26093316
baby,daughter,5,,642,بچہ,بیٹی,0.4543324,0.4625717,0.45970413,0.4415299,0.41127762,0.42774767,0.3716688,0.38095087,0.37717682,0.3225985,0.35669646,0.35473725,0.3113563,0.31647524,0.3424992,0.47023144,0.44149184,0.44160247,0.42081344,0.40351135,0.39560336,0.30103743,0.31826675,0.30905396
pipe,cigar,6.03,,643,پائپ,سگریٹ,0.040585157,-0.14140905,-0.19596149,-0.06216608,-0.07188288,-0.05165341,0.030238094,-0.036458723,-0.044280987,0.015942037,-0.022510571,-0.044204928,-0.031141074,-0.016224582,-0.044284835,-0.04761737,-0.11006905,-0.13495171,0.018150296,-0.045933634,-0.009750895,0.034810007,-0.029559257,-0.012541205
milk,juice,4.05,,644,دودھ,رس,0.34010765,0.34496373,0.36812106,0.29289818,0.28629923,0.22472437,0.2507714,0.25466457,0.25427306,0.20961972,0.2460113,0.24180701,0.23439676,0.21870819,0.23768592,0.33181208,0.28857237,0.35741213,0.25500384,0.2694887,0.25439525,0.2205377,0.21250325,0.1757032
box,cigar,1.25,,645,ڈبہ,سگریٹ,0.3199656,0.27857408,0.28576723,0.23966005,0.18489808,0.2641224,0.23564926,0.23462825,0.21942176,0.18275276,0.23955199,0.20448638,0.16180469,0.17451258,0.18364204,0.26507437,0.30080575,0.26336455,0.20778228,0.30101585,0.23757535,0.14754318,0.18495089,0.1606698
apartment,hotel,3.33,,646,اپارٹمنٹ,ہوٹل,0.6228544,0.64381397,0.65505564,0.5449353,0.53555435,0.5152314,0.494498,0.48320115,0.45852464,0.451345,0.42822468,0.42252406,0.4273216,0.39584538,0.399251,0.5847688,0.5867958,0.5998279,0.5094694,0.47309506,0.5048512,0.42200574,0.38455778,0.3723582
horse,ox,3.02,,648,گھوڑا,بیل,0.20098248,0.17445292,0.20790784,0.17019321,0.1775828,0.16928123,0.17519021,0.19397172,0.14825425,0.19638342,0.120487414,0.16436294,0.20248818,0.1345006,0.16357216,0.1992172,0.17257956,0.12826099,0.22110629,0.13624609,0.16041271,0.16825292,0.14434063,0.15142193
throat,nose,2.8,,649,حلق,ناک,0.15887237,0.20414236,0.1535878,0.24041745,0.1965592,0.22324413,0.20818967,0.25745657,0.24548402,0.17625007,0.22383581,0.1968725,0.19807787,0.17021443,0.21853228,0.14385846,0.1745066,0.20601496,0.21708812,0.26189426,0.17536166,0.20959923,0.19358158,0.14968693
bone,teeth,4.17,,650,ہڈی,دانت,0.38583964,0.29483494,0.3061514,0.31904423,0.2750193,0.25578547,0.2611165,0.27152073,0.25368866,0.26058966,0.22941455,0.24380183,0.2712025,0.24077685,0.25336918,0.39263767,0.31751224,0.34170967,0.30886132,0.26392466,0.25030077,0.2523688,0.21566589,0.22134387
bone,elbow,3.78,,651,ہڈی,کوہ,0.1584178,0.13439302,0.062764645,0.09767717,0.060108375,0.0674135,0.003902545,0.03836931,0.06914866,0.043014202,0.04791989,0.049011495,-0.006963794,0.015514755,0.031986922,0.14168781,0.17973864,0.145905,0.029738333,0.084986135,0.10508253,0.03236226,0.017238159,-0.011203758
bacon,bean,1.22,,652,بیکن,بین,-0.029468892,-0.05261844,0.006948396,0.094367884,-0.015341233,0.041012365,0.014148063,0.048329502,0.055861123,0.040907297,0.015397432,0.040396754,0.0717593,0.021273797,0.04216381,0.018380526,-0.027402606,-0.03869406,0.061626002,-0.006937675,-0.002378613,0.054647837,0.014218707,0.047576874
cup,jar,5.13,,653,کپ,جار,-0.045256414,-0.025752248,-0.046262883,-0.020842768,0.025961233,0.021651244,-0.014524732,-0.014944064,-0.038823094,-0.00590812,-0.008876725,0.012020174,-0.018590897,-0.01771223,-0.000970413,-0.06570305,-0.008780062,-0.014002435,-0.022447301,-0.03813182,-0.02518931,-0.007193802,0.005213723,0.010408716
proof,fact,7.3,,654,ثبوت,حقیقت,0.35611385,0.33611786,0.32259285,0.2794712,0.242199,0.21173961,0.26885223,0.253568,0.20672745,0.28615302,0.22988945,0.21731415,0.2447722,0.20654976,0.18512729,0.297968,0.30454612,0.25978976,0.27180892,0.22555935,0.23624964,0.24751404,0.21387744,0.18162145
appointment,engagement,6.75,,655,تقرری,مصروفیت,0.23127754,0.27798608,0.2771152,0.18934539,0.21005559,0.22094394,0.15913528,0.15931967,0.18067367,0.16822162,0.151684,0.16035675,0.15213063,0.17101406,0.17870243,0.22121769,0.26614937,0.25187474,0.17010781,0.19782732,0.19243242,0.15183118,0.17157906,0.15587568
birthday,year,1.67,,656,سالگرہ,سال,0.18814358,0.1509051,0.14569414,0.13292946,0.09362815,0.08197943,0.11902791,0.09536408,0.10205391,0.11814355,0.096157536,0.09654437,0.11239504,0.07827531,0.08591435,0.15744114,0.12680829,0.13867636,0.116395764,0.08026904,0.08505975,0.10789731,0.08791269,0.09064003
word,clue,2.53,,657,لفظ,سلیپ,0.12869127,0.11677172,0.092654645,0.10538573,0.14688832,0.1413818,0.072915785,0.10457196,0.1184729,0.065641,0.07268616,0.082634695,0.02841068,0.024512282,0.08224144,0.1078631,0.15924074,0.11039051,0.09211415,0.07112545,0.14933789,0.018285982,0.008526633,0.06332748
author,creator,8.02,,658,مصنف,خالق,0.4071535,0.32705566,0.32529387,0.33488896,0.29420263,0.27885002,0.32796353,0.25243253,0.2396432,0.2978865,0.23183998,0.2389808,0.25031742,0.24077256,0.21998411,0.33366352,0.32372716,0.26323318,0.3038394,0.29015362,0.28764662,0.2640981,0.23997504,0.22310063
atom,carbon,3.1,,659,ایٹم,کاربن,0.51454747,0.5604319,0.55940145,0.3444208,0.43212318,0.4611047,0.25913322,0.36880955,0.39436978,0.2864219,0.31954333,0.38574353,0.25371796,0.31138042,0.30145964,0.49246138,0.52831614,0.5440964,0.33012882,0.41733074,0.42865855,0.26531136,0.29117382,0.3255601
letter,paragraph,4,,661,خط,پیراگراف,0.3794248,0.44268283,0.4278505,0.3016034,0.41354397,0.3696248,0.2841651,0.30713058,0.29711932,0.26067793,0.27927068,0.25826868,0.2414819,0.25390175,0.24312218,0.43782213,0.42632368,0.4424733,0.3146941,0.29625407,0.3070223,0.2444454,0.21655592,0.228742
page,paragraph,3.03,,662,صفحہ,پیراگراف,0.32114962,0.28205428,0.29292494,0.2626385,0.31618372,0.23068054,0.26524895,0.27871934,0.21966858,0.247896,0.24703066,0.22850956,0.2581474,0.22761704,0.21495977,0.2932538,0.26796263,0.2773088,0.26196578,0.23316537,0.2766645,0.2382224,0.23342016,0.20831825
steeple,chapel,7.08,,663,کھڑی,چیپل,-0.051169455,0.040985327,0.018479344,-0.025687532,0.001079083,0.05556214,-0.012209911,0.029656412,0.059421983,0.025902227,0.018855581,0.06533816,0.005920529,0.038223166,0.034481354,-0.040678885,-0.038691476,-0.031563655,0.004362764,0.002326425,0.024180185,0.026927391,0.010088885,0.056214537
muscle,bone,3.65,,664,پٹھوں,ہڈی,0.4897154,0.43205467,0.4311549,0.44429034,0.445192,0.42483252,0.4238437,0.38294715,0.35971725,0.38248435,0.3735315,0.34424976,0.39857832,0.35125664,0.31637013,0.52593327,0.45936447,0.40846896,0.47650334,0.40754852,0.39863732,0.35638648,0.31572646,0.31131703
muscle,tongue,5,,665,پٹھوں,زبان,-0.07638529,-0.092157185,-0.04301264,0.056024678,0.057708237,0.08242127,0.012618784,0.0354344,0.022488477,0.025828091,0.011657306,0.023549415,0.031524178,0.02920322,0.017330162,0.057292867,0.021637294,-0.04601557,0.052512925,0.03924237,-0.007288691,0.054512896,0.059330635,0.031869367
boy,soldier,2.15,,666,لڑکا,فوجی,0.002336,0.099269986,0.08686588,0.094559915,0.037960052,0.029482802,0.08264152,0.073855095,0.0421615,0.112489484,0.07642035,0.04422835,0.05082779,0.08820091,0.067999616,0.004303565,0.03885625,0.02654123,0.11024741,0.08202321,0.05662644,0.068474025,0.05363807,0.061112117
belly,abdomen,8.13,,667,پیٹ,پیٹ,1,1,0.99999994,1,1,1,0.99999994,0.99999994,0.99999994,1,1.0000001,1,1,1,1,0.99999994,1,1,1,1,1,1,1,1
guy,girl,3.33,,668,لڑکے,لڑکی,0.7237688,0.72294855,0.7378077,0.63332826,0.6445202,0.66231596,0.5796881,0.5934774,0.58816457,0.5507319,0.5463508,0.56189173,0.51537836,0.5232113,0.53914535,0.6850981,0.71089077,0.70718145,0.5915575,0.6049417,0.6340859,0.52061284,0.5308472,0.52838683
bed,chair,3.5,,669,بستر,کرسی,0.47132438,0.49178606,0.52157015,0.40091714,0.42895606,0.44586375,0.38828102,0.36744976,0.3776754,0.36745247,0.35131112,0.34610498,0.33572957,0.32737225,0.3059497,0.4299047,0.49512556,0.50691044,0.36288851,0.39385796,0.42998624,0.33028916,0.31662726,0.34717053
clothes,jacket,5.15,,670,کپڑے,جیکٹ,0.6091672,0.615191,0.6146925,0.45924425,0.5035552,0.53007954,0.41110477,0.44536206,0.45423225,0.37007174,0.3980646,0.4258561,0.31257772,0.34380186,0.35286015,0.5691251,0.5532339,0.5844087,0.43436712,0.4739171,0.4984948,0.32822546,0.34829706,0.37610173
gun,knife,3.65,,671,گن,چاقو,0.3582579,0.43301338,0.36979818,0.2390794,0.3165906,0.30044135,0.2810685,0.264658,0.24916533,0.20620081,0.22486445,0.23975913,0.15702924,0.1750114,0.16742417,0.31428295,0.38138574,0.40460113,0.23001295,0.22833945,0.27126288,0.14603661,0.17065871,0.20719603
tin,metal,5.63,,672,یقین,دھاتی,-0.034274954,-0.07269812,-0.08616275,-0.104511306,-0.057582486,-0.029160278,-0.0696336,-0.008623526,-0.036889803,-0.013106158,-0.012686674,-0.016460573,0.01209544,-0.020723976,-0.028211093,-0.045214746,-0.084959246,-0.05183444,-0.043307118,-0.028128259,-0.010640297,-0.010903304,-0.004557082,-0.011906462
bottle,container,7.93,,673,بوتل,کنٹینر,0.43499413,0.39710006,0.40361103,0.34168953,0.3341499,0.32125512,0.3407033,0.26997182,0.29732123,0.29652405,0.2734293,0.27213073,0.2902155,0.2969091,0.20607129,0.41780615,0.34050113,0.3803014,0.3472864,0.31930548,0.30667472,0.27859116,0.24929968,0.24581632
hen,turkey,6.13,,674,بہت,ترکی,-0.022543432,-0.001117666,-0.006613556,-0.02623959,-0.017595686,0.002363598,-0.015884353,-0.01409282,0.016547479,-0.03908502,-0.006905791,0.002479165,-0.029741876,-0.02227658,0.017055757,-0.022994546,-0.015209883,-0.013483807,-0.021178663,0.0032686,0.008238902,-0.012710834,-0.020878583,0.008926921
